Transaction ID,Order ID,Customer ID,Product Name,Sub-Category,Category,Discount,Order Date,Order Day,Order Month,Order Weekday,Order Year,Quantity,Segment,State,Profit CLP,Sales CLP
16090-107678-19938,107678,16090,Global Deluxe Office Fabric Chairs,Chairs,Furniture,0,2015-04-21,21,4,Tuesday,2015,2,Consumer,Kentucky,40362,149489
13300-123372-8163,123372,13300,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Envelopes,Office Supplies,0,2017-11-28,28,11,Tuesday,2017,2,Corporate,New York,28021,62269
19810-112739-26191,112739,19810,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Binders,Office Supplies,0.8,2016-09-02,2,9,Friday,2016,8,Home Office,Texas,-10390,6703
12685-158057-5416,158057,12685,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Binders,Office Supplies,0.7,2014-03-22,22,3,Saturday,2014,4,Consumer,North Carolina,-4564,5953
19900-149104-28477,149104,19900,Space Solutions HD Industrial Steel Shelving.,Storage,Office Supplies,0,2014-04-05,5,4,Saturday,2014,6,Consumer,Michigan,16116,537197
15955-164238-27635,164238,15955,O'Sullivan Plantations 2-Door Library in Landvery Oak,Bookcases,Furniture,0.5,2015-08-16,16,8,Sunday,2015,3,Consumer,Pennsylvania,-159643,234770
10465-141243-15222,141243,10465,Enermax Acrylux Wireless Keyboard,Accessories,Technology,0.2,2015-01-03,3,1,Saturday,2015,5,Consumer,Texas,65929,310254
17665-165827-20271,165827,17665,Ultra Door Pull Handle,Furnishings,Furniture,0.2,2016-11-04,4,11,Friday,2016,6,Corporate,Florida,6390,39324
21475-151841-10350,151841,21475,Acme Value Line Scissors,Supplies,Office Supplies,0.2,2015-04-27,27,4,Monday,2015,2,Home Office,Colorado,568,4548
13660-121853-27966,121853,13660,Xerox 1909,Paper,Office Supplies,0,2017-09-23,23,9,Saturday,2017,8,Consumer,California,75600,164347
18325-131338-4828,131338,18325,GBC Ibimaster 500 Manual ProClick Binding System,Binders,Office Supplies,0.2,2015-08-09,9,8,Sunday,2015,2,Consumer,New York,355568,948181
16225-119935-13635,119935,16225,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Binders,Office Supplies,0,2016-11-10,10,11,Thursday,2016,2,Corporate,Missouri,30637,63826
12280-102925-28389,102925,12280,"Career Cubicle Clock, 8 1/4"", Black",Furnishings,Furniture,0,2017-11-05,5,11,Sunday,2017,5,Consumer,New York,30007,78965
17605-146213-23473,146213,17605,Microsoft Wireless Mobile Mouse 4000,Accessories,Technology,0,2017-09-09,9,9,Saturday,2017,4,Corporate,California,39862,124569
10900-158435-14231,158435,10900,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,Furnishings,Furniture,0,2016-05-17,17,5,Tuesday,2016,4,Consumer,Connecticut,13491,134911
20935-116953-17854,116953,20935,AT&T 841000 Phone,Phones,Technology,0.2,2017-04-24,24,4,Monday,2017,10,Consumer,Arizona,26867,429870
18370-117331-13758,117331,18370,Lock-Up Easel 'Spel-Binder',Binders,Office Supplies,0.7,2017-10-21,21,10,Saturday,2017,1,Consumer,Arizona,-5110,6665
10255-151155-11301,151155,10255,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Furnishings,Furniture,0,2016-12-20,20,12,Tuesday,2016,4,Home Office,Mississippi,5746,14734
16495-113985-17576,113985,16495,GBC VeloBind Cover Sets,Binders,Office Supplies,0.2,2016-12-02,2,12,Friday,2016,2,Corporate,California,7214,19238
19075-166282-21614,166282,19075,Standard Line “While You Were Out” Hardbound Telephone Message Book,Paper,Office Supplies,0.2,2016-04-16,16,4,Saturday,2016,7,Consumer,Tennessee,31153,95855
15865-166576-12439,166576,15865,"SAFCO Commercial Wire Shelving, Black",Storage,Office Supplies,0.2,2017-05-16,16,5,Tuesday,2017,2,Consumer,Ohio,-43031,172122
11545-169838-23375,169838,11545,Chromcraft Round Conference Tables,Tables,Furniture,0,2016-11-25,25,11,Friday,2016,9,Corporate,Michigan,256527,1221555
16210-112396-26650,112396,16210,Maxell 4.7GB DVD+RW 3/Pack,Accessories,Technology,0,2016-02-09,9,2,Tuesday,2016,2,Corporate,California,8684,24811
21790-151092-17755,151092,21790,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,Phones,Technology,0.2,2016-08-06,6,8,Saturday,2016,4,Consumer,California,14389,164447
13090-100622-26587,100622,13090,Canon Image Class D660 Copier,Copiers,Technology,0.2,2017-11-03,3,11,Friday,2017,2,Consumer,Florida,242966,747588
18160-163209-23139,163209,18160,Newell 350,Art,Office Supplies,0,2017-05-03,3,5,Wednesday,2017,7,Consumer,California,5185,17880
16630-109575-11323,109575,16630,Safco Industrial Wire Shelving System,Storage,Office Supplies,0,2015-09-18,18,9,Friday,2015,7,Corporate,Maryland,0,495955
15100-111318-26275,111318,15100,Griffin GC17055 Auxiliary Audio Cable,Phones,Technology,0.2,2016-07-23,23,7,Saturday,2016,8,Consumer,Texas,8966,89662
15625-142622-6963,142622,15625,Global Super Steno Chair,Chairs,Furniture,0.2,2017-10-30,30,10,Monday,2017,8,Consumer,Washington,-17939,478364
14320-111213-15476,111213,14320,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Chairs,Furniture,0.1,2016-04-01,1,4,Friday,2016,6,Consumer,New York,227999,1025997
15415-142188-18754,142188,15415,Xerox 1894,Paper,Office Supplies,0,2017-09-11,11,9,Monday,2017,11,Consumer,Washington,26644,55509
10090-119865-15720,119865,10090,O'Sullivan Living Dimensions 5-Shelf Bookcases,Bookcases,Furniture,0.2,2016-06-21,21,6,Tuesday,2016,2,Consumer,New York,-34418,275341
19840-125843-24041,125843,19840,Alphabetical Labels for Top Tab Filing,Labels,Office Supplies,0,2016-08-13,13,8,Saturday,2016,7,Consumer,Virginia,40339,80678
13495-153717-12488,153717,13495,Rush Hierlooms Collection Rich Wood Bookcases,Bookcases,Furniture,0,2015-12-25,25,12,Friday,2015,1,Corporate,Michigan,16297,125363
17845-156594-11013,156594,17845,Boston Home & Office Model 2000 Electric Pencil Sharpeners,Art,Office Supplies,0,2014-12-20,20,12,Saturday,2014,2,Consumer,California,9577,36835
11350-132199-25339,132199,11350,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Binders,Office Supplies,0.7,2017-05-03,3,5,Wednesday,2017,5,Corporate,Pennsylvania,-34997,49996
21745-111395-4747,111395,21745,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Storage,Office Supplies,0.2,2015-11-23,23,11,Monday,2015,2,Corporate,Texas,1844,21070
12940-140158-23282,140158,12940,Ibico Plastic Spiral Binding Combs,Binders,Office Supplies,0,2016-10-04,4,10,Tuesday,2016,1,Home Office,Rhode Island,10890,23674
17110-104430-3592,104430,17110,GBC Instant Report Kit,Binders,Office Supplies,0.8,2015-10-22,22,10,Thursday,2015,4,Consumer,Illinois,-6046,4031
10900-130785-5394,130785,10900,"DXL Angle-View Binders with Locking Rings, Black",Binders,Office Supplies,0.2,2015-09-05,5,9,Saturday,2015,6,Consumer,California,7557,22391
10105-163181-27294,163181,10105,Tenex Chairmats For Use with Hard Floors,Furnishings,Furniture,0.6,2015-11-07,7,11,Saturday,2015,5,Consumer,Texas,-65764,50588
18295-167626-22116,167626,18295,"""While you Were Out"" Message Book, One Form per Page",Paper,Office Supplies,0.2,2017-09-03,3,9,Sunday,2017,3,Corporate,Illinois,2600,6934
11020-134495-16336,134495,11020,Mediabridge Sport Armband iPhone 5s,Phones,Technology,0.2,2017-04-01,1,4,Saturday,2017,3,Corporate,Florida,-4434,18671
16480-105326-23511,105326,16480,Xerox 203,Paper,Office Supplies,0,2017-08-20,20,8,Sunday,2017,4,Consumer,California,9689,20185
15505-156776-27516,156776,15505,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,Accessories,Technology,0,2017-08-07,7,8,Monday,2017,4,Consumer,California,6079,43423
15625-121727-7134,121727,15625,Turquoise Lead Holder with Pocket Clip,Art,Office Supplies,0.2,2014-08-19,19,8,Tuesday,2014,2,Consumer,Ohio,1357,8348
16315-147354-25812,147354,16315,Hewlett Packard 310 Color Digital Copier,Copiers,Technology,0.2,2017-03-09,9,3,Thursday,2017,2,Consumer,California,46723,373788
11545-107083-26465,107083,11545,Cardinal Hold-It CD Pocket,Binders,Office Supplies,0.8,2015-11-21,21,11,Saturday,2015,5,Corporate,Texas,-10254,6214
20380-142419-7531,142419,20380,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Binders,Office Supplies,0.2,2015-07-11,11,7,Saturday,2015,3,Consumer,Washington,26807,76592
10495-111948-27946,111948,10495,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Appliances,Office Supplies,0.1,2015-11-11,11,11,Wednesday,2015,2,Corporate,Michigan,36438,96454
14275-153808-26642,153808,14275,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Binders,Office Supplies,0.2,2014-04-06,6,4,Sunday,2014,2,Corporate,California,18510,51061
19180-156797-21805,156797,19180,AT&T 841000 Phone,Phones,Technology,0,2015-08-11,11,8,Tuesday,2015,2,Home Office,New York,26867,107468
20230-126452-20734,126452,20230,Xerox 1997,Paper,Office Supplies,0,2016-08-21,21,8,Sunday,2016,2,Corporate,California,4844,10093
10900-160108-27446,160108,10900,"Bush Westfield Collection Bookcases, Dark Cherry Finish",Bookcases,Furniture,0,2016-12-08,8,12,Thursday,2016,7,Consumer,Wisconsin,25285,316063
16555-103478-25257,103478,16555,Catalog Binders with Expanding Posts,Binders,Office Supplies,0.8,2017-07-21,21,7,Friday,2017,7,Corporate,Illinois,-128366,73352
20110-158225-24991,158225,20110,Tennsco Commercial Shelving,Storage,Office Supplies,0,2014-09-22,22,9,Monday,2014,2,Consumer,California,317,31680
20680-164308-12396,164308,20680,AT&T 1080 Phone,Phones,Technology,0,2015-09-24,24,9,Thursday,2015,6,Home Office,Oklahoma,166422,640086
10180-143245-14896,143245,10180,Global Comet Stacking Armless Chair,Chairs,Furniture,0,2017-12-01,1,12,Friday,2017,3,Home Office,Connecticut,195624,698656
15745-134026-261,134026,15745,High-Back Leather Manager's Chair,Chairs,Furniture,0.2,2015-04-26,26,4,Sunday,2015,8,Consumer,Tennessee,-89082,647870
15475-133795-15112,133795,15475,SanDisk Cruzer 64 GB USB Flash Drive,Accessories,Technology,0,2016-12-18,18,12,Sunday,2016,2,Consumer,California,16971,56568
16465-133879-9604,133879,16465,Avery Durable Slant Ring Binders,Binders,Office Supplies,0.8,2016-03-21,21,3,Monday,2016,2,Consumer,Illinois,-3701,2467
15220-115238-25314,115238,15220,"Eldon Imàge Series Desk Accessories, Clear",Furnishings,Furniture,0,2015-04-30,30,4,Thursday,2015,5,Corporate,Massachusetts,8137,18924
19660-151974-22186,151974,19660,Avery 476,Labels,Office Supplies,0.2,2016-09-22,22,9,Thursday,2016,5,Home Office,Pennsylvania,4181,12865
19375-127292-28161,127292,19375,Poly String Tie Envelopes,Envelopes,Office Supplies,0,2017-01-19,19,1,Thursday,2017,1,Consumer,Vermont,747,1589
17605-145142-1727,145142,17605,Balt Solid Wood Rectangular Table,Tables,Furniture,0,2017-01-23,23,1,Monday,2017,2,Corporate,Michigan,16430,164301
12175-109302-20389,109302,12175,"Performers Binder/Pad Holder, Black",Binders,Office Supplies,0,2014-08-12,12,8,Tuesday,2014,7,Corporate,New Jersey,76399,152799
17710-134257-20899,134257,17710,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",Labels,Office Supplies,0,2015-03-16,16,3,Monday,2015,5,Consumer,Alabama,187569,382795
10315-103982-15637,103982,10315,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",Accessories,Technology,0.2,2016-03-03,3,3,Thursday,2016,7,Consumer,Texas,4467,32489
15760-115091-2834,115091,15760,Newell 324,Art,Office Supplies,0,2015-10-05,5,10,Monday,2015,4,Home Office,Virginia,10074,35978
19945-126445-3049,126445,19945,Fellowes Super Stor/Drawer Files,Storage,Office Supplies,0,2015-08-27,27,8,Thursday,2015,3,Consumer,California,71710,377421
20965-146913-29114,146913,20965,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Chairs,Furniture,0.2,2016-10-31,31,10,Monday,2016,5,Corporate,California,54665,1093303
18910-158099-2716,158099,18910,GBC Ibimaster 500 Manual ProClick Binding System,Binders,Office Supplies,0.7,2016-09-03,3,9,Saturday,2016,5,Home Office,Pennsylvania,-592613,888920
21025-101364-29016,101364,21025,Lock-Up Easel 'Spel-Binder',Binders,Office Supplies,0.2,2014-12-22,22,12,Monday,2014,13,Home Office,New York,77984,231064
12805-135692-9324,135692,12805,Sauder Barrister Bookcases,Bookcases,Furniture,0.32,2017-04-27,27,4,Thursday,2017,4,Corporate,Texas,-32793,171532
10975-120908-27629,120908,10975,Self-Adhesive Address Labels for Typewriters with Dispenser Box,Labels,Office Supplies,0.2,2017-09-30,30,9,Saturday,2017,7,Corporate,Pennsylvania,5431,16092
12910-101672-23840,101672,12910,Global Deluxe High-Back Manager's Chair,Chairs,Furniture,0.2,2016-10-03,3,10,Monday,2016,4,Home Office,California,80174,712662
21850-138149-14238,138149,21850,"Trav-L-File Heavy-Duty Shuttle II, Black",Storage,Office Supplies,0,2017-06-29,29,6,Thursday,2017,3,Consumer,California,30537,101790
16090-141117-17211,141117,16090,Berol Giant Pencil Sharpener,Art,Office Supplies,0.2,2017-10-02,2,10,Monday,2017,7,Consumer,Oregon,8336,74093
14110-106257-23751,106257,14110,Polycom CX600 IP Phone VoIP phone,Phones,Technology,0.2,2015-04-13,13,4,Monday,2015,2,Consumer,California,32702,373738
11260-140452-15336,140452,11260,Nu-Dell Float Frame 11 x 14 1/2,Furnishings,Furniture,0.6,2014-12-06,6,12,Saturday,2014,3,Consumer,Illinois,-3776,8392
20140-108322-8451,108322,20140,3M Hangers With Command Adhesive,Furnishings,Furniture,0.2,2017-04-30,30,4,Sunday,2017,8,Corporate,Florida,4841,18441
21655-148684-23928,148684,21655,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,Accessories,Technology,0,2016-12-25,25,12,Sunday,2016,2,Consumer,Arkansas,133938,311484
15040-147627-3412,147627,15040,Newell 351,Art,Office Supplies,0,2014-01-20,20,1,Monday,2014,7,Consumer,Arkansas,5185,17880
17395-120845-24938,120845,17395,Wilson Jones Custom Binder Spines & Labels,Binders,Office Supplies,0.7,2015-09-25,25,9,Friday,2015,2,Corporate,Tennessee,-1779,2542
13405-140949-7474,140949,13405,SanDisk Cruzer 32 GB USB Flash Drive,Accessories,Technology,0,2017-03-17,17,3,Friday,2017,3,Consumer,New York,14219,44435
11815-121489-24446,121489,11815,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,Accessories,Technology,0,2017-08-21,21,8,Monday,2017,2,Corporate,Washington,9044,25839
16000-157224-18724,157224,16000,Avery 48,Labels,Office Supplies,0,2017-09-14,14,9,Thursday,2017,9,Consumer,California,20311,44155
14275-121503-5748,121503,14275,Hewlett-Packard Deskjet 5550 Printer,Machines,Technology,0.4,2017-07-03,3,7,Monday,2017,3,Corporate,Texas,38751,465017
19585-157770-9920,157770,19585,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,Accessories,Technology,0,2015-12-13,13,12,Sunday,2015,1,Consumer,California,11853,28222
20380-142090-15252,142090,20380,Bush Advantage Collection Racetrack Conference Table,Tables,Furniture,0.4,2017-11-30,30,11,Thursday,2017,7,Consumer,North Carolina,-508744,1387485
11860-123204-20598,123204,11860,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",Appliances,Office Supplies,0,2017-07-21,21,7,Friday,2017,4,Consumer,New York,3539,13613
14725-110163-8508,110163,14725,Lumber Crayons,Art,Office Supplies,0.2,2015-11-01,1,11,Sunday,2015,1,Consumer,Oregon,1381,6137
20965-138009-2005,138009,20965,"Global Manager's Adjustable Task Chair, Storm",Chairs,Furniture,0,2015-11-29,29,11,Sunday,2015,2,Corporate,Michigan,68194,235151
11650-124107-17026,124107,11650,Belkin 6 Outlet Metallic Surge Strip,Appliances,Office Supplies,0.1,2015-10-09,9,10,Friday,2015,3,Corporate,Michigan,4071,22898
16255-105760-2869,105760,16255,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",Paper,Office Supplies,0,2016-06-19,19,6,Sunday,2016,2,Corporate,California,6266,13332
20725-159310-14392,159310,20725,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",Binders,Office Supplies,0.8,2014-11-07,7,11,Friday,2014,3,Consumer,Texas,-1724,1149
12295-123120-15976,123120,12295,Plastic Binding Combs,Binders,Office Supplies,0.2,2016-09-04,4,9,Sunday,2016,5,Consumer,New York,15927,47192
12805-144057-26865,144057,12805,GBC VeloBind Cover Sets,Binders,Office Supplies,0.8,2016-05-09,9,5,Monday,2016,6,Corporate,Texas,-21643,14429
16495-125066-16565,125066,16495,Stackable Trays,Furnishings,Furniture,0,2015-12-14,14,12,Monday,2015,2,Corporate,Mississippi,1535,4797
11125-134369-21131,134369,11125,Xerox 1966,Paper,Office Supplies,0,2016-09-16,16,9,Friday,2016,2,Home Office,California,4945,10093
20770-131744-28584,131744,20770,Harmony Air Purifier,Appliances,Office Supplies,0.2,2016-06-18,18,6,Saturday,2016,3,Corporate,Pennsylvania,70648,353241
19525-126403-8195,126403,19525,Tennsco 6- and 18-Compartment Lockers,Storage,Office Supplies,0,2014-09-09,9,9,Tuesday,2014,5,Corporate,Massachusetts,185851,1032506
13105-102974-20257,102974,13105,Newell 33,Art,Office Supplies,0,2017-09-19,19,9,Tuesday,2017,3,Corporate,California,3781,13036
15670-122133-4098,122133,15670,"SAFCO Commercial Wire Shelving, Black",Storage,Office Supplies,0,2016-05-16,16,5,Monday,2016,4,Consumer,Connecticut,0,430306
17050-137498-16671,137498,17050,Astroparche Fine Business Paper,Paper,Office Supplies,0,2017-09-09,9,9,Saturday,2017,9,Consumer,California,17763,37006
21295-151330-28795,151330,21295,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Storage,Office Supplies,0,2014-10-14,14,10,Tuesday,2014,7,Consumer,Massachusetts,17324,61872
20785-112130-14071,112130,20785,Fellowes Bankers Box Stor/Drawer Steel Plus,Storage,Office Supplies,0.2,2015-05-03,3,5,Sunday,2015,3,Consumer,Pennsylvania,-7471,59771
14260-106033-4087,106033,14260,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Art,Office Supplies,0,2017-10-15,15,10,Sunday,2017,4,Home Office,California,20540,68468
16315-149587-308,149587,16315,"Seth Thomas 13 1/2"" Wall Clock",Furnishings,Furniture,0,2015-01-31,31,1,Saturday,2015,3,Consumer,Minnesota,12877,41539
17560-130974-23312,130974,17560,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Bookcases,Furniture,0,2015-11-27,27,11,Friday,2015,1,Home Office,Massachusetts,25299,133151
14845-161347-19109,161347,14845,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Binders,Office Supplies,0.7,2015-09-13,13,9,Sunday,2015,1,Consumer,Pennsylvania,-1565,1878
20170-161305-18925,161305,20170,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Envelopes,Office Supplies,0.2,2014-06-06,6,6,Friday,2014,2,Consumer,Illinois,3675,10890
18895-155558-293,155558,18895,Avery 511,Labels,Office Supplies,0,2017-10-26,26,10,Thursday,2017,2,Consumer,Minnesota,2303,4797
16585-149538-15405,149538,16585,Xerox 209,Paper,Office Supplies,0,2014-04-04,4,4,Friday,2014,3,Corporate,Louisiana,7267,15139
19960-115259-360,115259,19960,Xerox 1921,Paper,Office Supplies,0.2,2014-08-25,25,8,Monday,2014,3,Consumer,Ohio,5835,18671
13015-105389-11724,105389,13015,Newell 320,Art,Office Supplies,0.2,2017-10-23,23,10,Monday,2017,3,Consumer,Texas,700,7999
16525-168641-13449,168641,16525,"Crayola Anti Dust Chalk, 12/Pack",Art,Office Supplies,0,2017-11-24,24,11,Friday,2017,9,Consumer,New York,5740,12756
16795-118199-25505,118199,16795,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,Accessories,Technology,0,2017-05-09,9,5,Tuesday,2017,2,Home Office,Washington,68523,155734
15805-167899-3009,167899,15805,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,Furnishings,Furniture,0,2017-05-21,21,5,Sunday,2017,5,Corporate,New York,56698,404989
21865-167927-19015,167927,21865,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",Binders,Office Supplies,0,2014-01-20,20,1,Monday,2014,5,Consumer,Michigan,6973,14835
17110-159373-7145,159373,17110,Insertable Tab Indexes For Data Binders,Binders,Office Supplies,0.8,2016-03-13,13,3,Sunday,2016,2,Consumer,Texas,-1684,991
17380-138618-20698,138618,17380,Xerox 201,Paper,Office Supplies,0.2,2017-12-01,1,12,Friday,2017,2,Corporate,Texas,2826,8074
